,cases_per_mil,deaths_per_mil,reprod_rate,string_index,pop_density,median_age,life_expect,hum_dev_index,gdp_per_capita,social_support,life_choices
Syria,-0.8924076406982401,-0.7926959016956484,-0.6847106769146697,0.16927175828460672,0.0,-1.0099805160983826,-0.05901354486472874,-1.0609260125146893,-0.7275091413739571,-2.7646530248016075,-2.618424286379794
Taiwan,-0.36582932913564575,-0.8538948984028004,-0.16044895882676866,-0.656913899124809,0.0,1.1956901768475938,0.952330968672454,0.0,1.1531919220595572,0.7361044028550104,-0.2969684301814709
Tajikistan,-0.9006550272491595,-0.912343791303412,0.5811895692000184,-1.257702488075129,-0.21590437961436854,-0.8378306083562574,-0.26753818683115954,-0.4108540574247984,-1.0438887595216508,-0.36869737089213467,-0.035976351673966865
Tanzania,-0.9090057519284643,-0.9117153247122254,-2.2063483464868705,-2.6084633371861052,-0.21543142596171727,-1.440355285453695,-1.0025875497628243,-1.305507540172271,-1.0865748984780859,-1.0775009185070206,0.1563336009105094
Thailand,-0.48760756203382954,-0.6001181389853397,0.005780366420614486,-0.656913899124809,-0.13573873548997792,0.9697434229360548,0.5209456156044042,0.29070874559300386,0.3547100286391866,0.6662223629493178,1.1178833638328922
Togo,-0.8836122699851097,-0.8978103138921906,-0.08372773178951476,-0.9569028031890706,-0.12642222741358897,-1.2574460084776873,-1.5786368731950855,-1.3956165240461174,-1.591275717904169,-2.119076084720444,-0.6953247605350293
Tunisia,-0.3288249953847223,0.8773273211200984,-0.6463500633960427,0.4692606623488683,-0.20464966673656423,0.17355009962872694,0.4622980600513455,0.052563573926410194,0.030797562440357105,-0.6948135571187021,-1.5607195471651734
Turkey,0.27169291335963996,-0.049258922248897746,3.867415460629057,0.16927175828460672,-0.16992943758523182,0.05519703805601588,0.5913226822680732,0.567472053205531,0.6886662922395302,0.5031642698360345,-1.3684095945806969
Uganda,-0.889535160214443,-0.8646343275027897,0.018567237593490417,0.6946577308079629,-0.046774795664591404,-1.5802270854941716,-1.2749728633314725,-1.2089622003074358,-1.4481516049325933,-0.4652011402857111,-0.2626273672199572
Ukraine,-0.13777923708624634,1.0183663235923166,0.4661077286441378,0.3192662103167375,-0.201071964703829,1.109615222976531,-0.14242340165130069,0.3035814575749819,-0.22280832194787395,0.6029957554155952,-1.4851692086498434
United Arab Emirates,-0.305535765405761,-0.748938727794254,0.5811895692000184,0.3938580459219056,-0.1614117459652348,0.3134218996692032,0.6278144946121985,1.0180169725747623,1.4921700843606571,0.33677846053676547,1.3994800801173037
United Kingdom,1.2793422813971094,1.0431825043827245,0.555615826854267,0.2438635938897737,0.020139094441015287,1.045059007573234,1.06441296372941,1.288343924196301,1.0653086947963084,1.0954977509414316,0.3829846164564997
United States,0.7738330174540995,1.3414708975950567,1.783155459450328,-0.7696124333543564,-0.2483469635437224,0.7760747767261637,0.7438063267060251,1.249725788250367,1.316403629834161,0.8259527398766161,0.4104574668257107
Uruguay,0.8445925994542326,0.6331987988095764,-0.007006504752260878,0.16927175828460672,-0.26628865270662005,0.48557180741132827,0.6199948205384571,0.5481629852325639,0.5405202805671975,0.8525744693644992,0.8843641356945993
Uzbekistan,-0.8657711135586492,-0.8857824532842558,-0.4801207381486596,0.6946577308079629,-0.20249308859791992,-0.3106215158959999,-0.18673488806916744,-0.07616354589337017,-0.41112952322626306,1.065548305267563,1.6261310956632942
Venezuela,-0.790926457240809,-0.7724889758806966,-0.4929076093215352,0.9946466348722256,-0.24761716663951172,-0.22454656202493734,-0.14242340165130069,-0.13409074981227134,0.12872458710511933,0.7261212542970547,-1.6500063108651088
Vietnam,-0.18309137887962293,-0.5928652745421836,-0.3522520264199031,0.9200547992670575,0.05999958302774174,0.16279073039484399,0.2928717884536217,-0.17914524174919447,-0.4211733206277772,0.45657624323223917,1.021728387540654
Yemen,-0.9102566238466681,-0.8691010900530365,-0.5824157075316645,-1.6330940085663543,-0.22809368511678996,-1.1606116853727417,-0.9165711349516706,-1.6852525436406234,-1.5611443256996267,-0.15239581880308525,-1.7255566493804388
Zambia,-0.7992759587859379,-0.7640054268598114,0.4405339862983865,-1.1450039538455816,-0.26261817029226425,-1.440355285453695,-1.2072023546923825,-0.9515079606678759,-0.8304580647394766,-0.5018060183315499,0.25248857720274775
Zimbabwe,-0.8012053961362748,-0.6486533088920436,0.7602057656202774,0.2438635938897737,-0.2402897794276226,-1.2359272700099213,-1.519989317642027,-1.0351805885507332,-1.3627793270197233,-0.31545391191636857,-0.2282863042584435
